d1Length,d2Length,ResultLength,d1rIntersection,d2rIntersection
220,3,3,2,1
220,5,3,2,0
220,3,3,2,1
220,4,3,2,0
220,21,4,2,1
220,3,3,2,0
220,4,3,2,0
220,13,4,2,1
220,13,4,2,0
220,6,3,2,0
220,3,3,2,0
220,6,3,2,0
220,2,7,6,0
220,11,3,2,0
220,5,3,2,0
220,10,3,2,1
220,4,3,2,0
220,7,3,2,0
220,3,3,2,0
220,2,3,2,0
220,11,3,2,1
220,10,4,2,1
220,25,4,2,2
220,5,3,2,0
220,2,3,2,0
220,3,3,2,0
220,2,3,2,0
220,19,3,2,1
220,3,3,2,0
220,3,3,2,0
220,3,4,2,0
220,16,4,2,1
220,3,3,2,0
220,3,3,2,0
220,13,3,2,1
220,4,3,2,0
220,22,3,2,0
220,24,4,2,0
220,5,3,2,0
220,2,3,2,0
220,3,3,2,0
220,2,3,2,0
220,2,3,2,0
220,23,4,2,2
220,2,3,2,0
220,2,3,2,0
220,6,3,2,0
220,25,3,2,2
220,10,4,2,0
220,2,3,2,0
220,3,3,2,0
220,2,3,2,0
220,3,3,2,0
220,31,4,2,2
220,44,69,44,18
220,4,3,2,0
220,39,21,14,3
220,13,4,2,0
220,2,3,2,0
220,6,4,2,0
220,5,3,2,2
220,9,4,2,0
220,14,3,2,1
220,3,4,2,0
220,2,3,2,0
220,4,3,2,1
220,3,3,2,0
220,26,16,12,5
220,7,47,26,0
220,2,3,2,0
220,8,3,2,1
220,5,3,2,0
220,5,3,2,0
220,7,3,2,0
220,8,3,2,0
220,11,4,2,1
220,4,3,2,1
220,29,3,2,1
220,40,4,2,1
220,26,4,2,1
220,34,4,2,0
220,26,47,26,4
220,10,3,2,0
220,2,3,2,0
220,16,3,2,1
220,4,4,2,0
220,2,3,2,0
220,10,3,2,0
220,4,3,2,0
220,2,3,2,1
220,4,3,2,0
220,12,4,2,0
220,2,3,2,0
220,5,3,2,0
220,16,4,2,1
220,28,4,2,1
220,4,3,2,0
220,2,3,2,0
220,2,3,2,0
220,3,3,2,0
220,3,3,2,0
220,2,3,2,0
220,20,4,2,1
220,15,4,2,1
220,9,3,2,1
220,2,3,2,0
220,2,3,2,0
220,17,4,2,1
220,5,3,2,0
220,11,4,2,2
220,7,3,2,0
220,43,3,2,1
220,24,5,2,1
220,6,3,2,0
220,3,3,2,0
220,21,4,2,0
220,4,3,2,0
220,2,4,2,0
220,10,4,2,0
220,8,3,2,0
220,19,3,2,2
220,2,3,2,1
220,2,3,2,0
220,2,3,2,0
220,4,3,2,0
220,2,3,2,0
220,3,4,2,0
220,24,69,44,15
220,7,4,2,1
220,3,3,2,0
220,14,4,2,0
220,15,3,0,0
220,28,3,0,0
220,25,39,23,10
220,6,3,2,0
220,28,4,2,0
220,17,3,2,1
220,21,3,2,1
220,4,3,2,0
220,24,69,44,13
220,5,3,2,0
220,17,4,2,1
220,18,4,2,0
220,2,3,2,0
220,3,3,2,0
220,7,3,2,0
220,2,3,2,0
220,29,4,2,0
220,2,3,2,0
220,3,3,2,0
220,2,3,2,0
220,6,3,2,0
220,10,3,2,1
220,3,3,2,0
220,2,3,2,0
220,19,4,2,1
220,3,3,2,0
220,2,3,2,0
220,3,3,2,0
220,7,4,2,0
220,3,3,2,0
220,3,3,2,0
220,2,3,2,0
220,3,3,2,0
220,4,3,2,0
220,8,47,26,3
220,2,3,2,0
220,11,4,2,0
220,2,4,2,0
220,2,3,2,0
220,6,3,2,0
220,20,4,2,0
220,4,47,26,0
220,3,3,2,0
220,8,3,2,0
220,17,4,2,0
220,4,3,2,1
220,3,3,2,0
220,14,16,12,3
220,9,3,2,0
220,3,3,2,0
220,2,3,2,0
220,2,3,2,0
220,8,4,2,0
220,4,3,2,0
220,3,3,2,0
220,22,3,2,0
220,5,3,2,0
220,4,3,2,0
220,6,4,2,0
220,7,3,2,0
220,4,4,2,0
220,25,4,2,1
220,29,4,2,0
220,13,4,2,1
220,8,3,2,0
220,3,3,2,0
220,7,47,26,1
220,15,4,2,1
220,8,4,2,0
220,4,3,2,0
220,11,69,44,5
220,7,4,2,0
220,3,3,2,0
220,6,3,2,0
220,5,3,2,0
220,3,3,2,0
220,2,3,2,0
220,3,3,2,0
220,37,47,26,13
220,7,3,2,0
220,22,16,12,6
220,7,3,2,0
220,11,3,2,1
220,5,3,2,0
220,10,3,2,1
220,11,3,2,1
220,4,3,2,0
220,3,3,2,0
220,2,3,2,0
220,10,3,2,1
220,40,4,2,2
220,4,3,2,0
220,5,3,2,0
220,10,3,0,0
220,2,3,2,0
220,14,3,2,2
220,3,4,2,0
220,11,3,2,0
220,18,4,2,0
220,13,4,2,0
220,4,3,2,0
220,2,3,2,0
220,3,3,2,0
220,8,3,2,0
220,2,3,2,0
220,3,3,2,0
220,7,3,2,0
220,19,4,2,0
220,3,3,2,0
220,7,3,2,1
220,3,3,2,0
220,2,3,2,0
220,7,4,2,0
220,3,3,2,0
220,3,3,2,0
220,10,9,7,1
220,17,3,2,0
220,13,4,2,0
220,4,3,2,0
220,8,4,2,0
220,3,3,2,0
220,4,3,2,0
220,3,3,2,0
220,6,3,2,0
220,3,3,2,0
220,9,3,2,0
220,17,3,2,2
220,4,3,2,0
220,3,3,2,0
220,2,3,2,0
220,3,3,2,0
220,9,3,2,0
220,8,3,2,0
220,5,3,2,0
220,2,3,2,0
220,4,3,2,0
220,8,9,7,1
220,2,3,2,0
220,5,3,2,0
220,2,3,2,0
220,29,4,2,0
220,10,3,2,0
220,8,3,2,0
220,16,3,2,2
220,2,3,2,0
220,4,3,2,0
220,6,3,2,0
220,2,3,2,0
220,4,3,2,0
220,2,3,2,0
220,12,4,2,0
220,6,9,7,0
220,20,3,2,2
220,7,4,2,0
220,7,16,13,0
220,11,4,2,1
220,2,3,2,0
220,13,22,16,1
220,3,3,2,0
220,3,3,2,0
220,2,3,2,0
220,4,3,2,0
220,9,3,2,0
220,3,3,2,0
220,4,3,2,0
220,3,4,2,0
220,4,3,2,0
220,2,3,2,0
220,2,3,2,0
220,15,47,26,5
220,4,3,2,0
220,21,3,2,1
220,2,3,2,0
220,17,4,2,2
220,3,3,2,0
220,8,3,2,1
220,13,3,2,1
220,4,3,2,0
220,2,3,2,0
220,3,3,2,0
220,2,3,2,0
220,4,3,2,0
220,7,3,2,0
220,11,4,2,0
220,5,3,2,0
220,15,4,2,1
220,4,3,2,0
220,6,3,2,0
220,4,3,2,0
220,3,3,2,0
220,3,3,2,0
220,4,3,2,0
220,3,3,2,1
220,16,4,2,1
220,8,3,2,1
220,14,3,2,0
220,7,4,2,0
220,19,4,2,0
220,5,3,2,0
220,7,4,2,0
220,4,3,2,0
220,12,3,2,1
220,4,3,2,0
220,7,3,2,0
220,15,3,2,0
220,6,4,2,0
220,6,4,2,0
220,12,3,2,1
220,9,3,2,1
220,2,3,2,0
220,19,4,2,1
220,3,3,2,0
220,4,4,2,0
220,2,3,2,0
220,2,3,2,0
220,2,3,2,0
220,11,3,2,1
220,2,3,2,0
220,5,3,2,0
220,15,4,2,2
220,9,69,44,8
220,4,4,2,0
220,8,4,2,0
220,2,3,2,0
220,17,3,2,1
220,5,3,2,1
220,25,4,2,0
220,8,3,2,0
220,4,3,2,0
220,3,4,2,0
220,3,3,2,0
220,4,3,2,0
220,8,3,2,0
220,4,3,2,0
220,9,4,2,1
220,10,3,2,1
220,3,3,2,0
220,5,3,2,0
220,2,3,2,0
220,5,3,2,0
220,3,3,2,0
220,2,3,2,0
220,6,4,2,0
220,2,4,2,0
220,22,4,2,0
220,18,4,2,0
220,7,9,7,0
220,2,4,2,0
220,4,3,2,0
220,6,3,2,0
220,5,3,2,1
220,3,3,2,0
220,17,4,2,0
220,8,16,13,1
220,13,3,2,1
220,3,3,2,0
220,4,3,2,0
220,19,3,2,0
220,17,3,2,0
220,3,3,2,0
220,19,3,2,2
220,19,4,2,0
220,5,3,2,0
220,13,3,2,0
220,2,3,2,0
220,3,3,2,0
220,11,4,2,0
220,2,3,2,0
220,2,3,2,0
220,6,3,2,1
220,4,4,2,0
220,10,4,2,0
220,4,4,2,0
220,6,3,2,1
220,4,3,2,0
220,26,4,2,0
220,5,3,2,0
220,6,4,2,0
220,11,3,0,0
220,6,4,2,0
220,3,3,2,0
220,2,3,2,0
220,8,4,2,0
220,16,4,2,0
220,2,4,2,0
220,14,3,2,0
220,2,3,2,0
220,4,3,2,0
220,3,3,2,0
220,3,3,2,0
220,4,3,2,0
220,6,3,2,2
220,6,3,2,0
220,12,3,2,1
220,2,3,2,0
220,4,3,2,0
220,3,3,2,0
220,2,3,2,0
220,2,3,2,0
220,2,3,2,0
220,4,4,2,0
220,2,3,2,0
220,34,3,2,0
220,2,3,2,0
220,10,3,2,1
220,23,47,26,7
220,2,3,2,0
220,5,3,2,0
220,2,4,2,0
220,9,4,2,0
220,3,3,2,0
220,3,3,2,0
220,13,3,2,1
220,8,3,2,1
220,27,3,2,0
220,4,4,2,0
220,23,16,12,4
220,15,4,2,0
220,19,6,4,1
220,2,3,2,0
220,4,3,2,0
220,3,3,2,0
220,4,3,2,0
220,4,3,2,0
220,20,3,2,2
220,17,47,26,8
220,4,3,2,0
220,17,3,2,1
220,11,4,2,1
220,35,4,2,0
220,26,3,0,0
220,3,3,2,0
220,15,3,2,0
220,11,3,2,1
220,6,47,26,0
220,5,3,2,0
220,9,3,2,1
220,4,3,2,0
220,3,3,2,0
220,3,3,2,0
220,3,3,2,0
220,4,3,2,0
220,6,3,2,0
220,3,3,2,0
220,3,4,2,0
220,3,4,2,0
220,3,4,2,0
220,4,3,2,0
220,3,3,2,0
220,3,3,2,0
220,4,3,2,0
220,3,3,2,0
220,4,3,2,0
220,2,3,2,0
220,4,3,2,0
220,4,3,2,0
220,2,3,2,0
220,2,3,2,0
220,3,3,2,0
220,3,3,2,0
220,2,3,2,0
220,4,3,2,0
220,3,3,2,0
220,3,3,2,0
220,4,3,2,0
220,4,3,2,0
220,4,3,2,0
220,3,3,2,0
220,19,6,4,2
220,3,3,2,0
220,4,3,2,0
220,7,4,2,0
220,10,69,44,8
220,5,4,2,0
220,2,3,2,0
220,4,3,2,0
220,4,3,2,0
220,18,4,2,1
220,9,4,2,0
220,10,69,44,4
220,2,3,2,0
220,2,3,2,0
220,23,4,2,0
220,15,3,2,2
220,7,3,2,0
220,28,4,2,0
220,3,3,2,0
220,2,3,2,0
220,3,3,2,0
220,11,3,2,0
220,4,3,2,0
220,25,4,2,1
220,24,69,44,11
220,18,4,2,0
220,25,2,1,0
220,4,4,2,0
220,6,3,2,1
220,13,4,2,0
220,3,3,2,0
220,4,3,2,1
220,2,3,2,0
220,7,3,2,0
220,18,3,2,0
220,3,3,2,0
220,2,3,2,0
220,10,4,2,0
220,9,4,2,0
220,12,3,0,0
220,28,4,2,2
220,3,3,2,0
220,14,4,2,1
220,19,3,2,0
220,12,3,2,0
220,9,4,2,0
220,10,3,2,0
220,19,4,2,1
220,2,4,2,0
220,14,4,2,1
220,18,3,2,1
220,4,3,2,0
220,2,3,2,0
220,14,4,2,0
220,18,4,2,1
220,18,4,2,0
220,3,4,2,1
220,18,4,2,0
220,2,3,2,0
220,3,3,2,0
220,2,3,2,0
220,6,3,2,0
220,4,3,2,0
220,7,4,2,0
220,3,3,2,0
220,4,3,2,0
220,6,3,2,0
220,6,3,2,0
220,4,3,2,0
220,10,3,2,0
220,8,3,2,0
220,2,3,2,0
220,25,3,2,2
220,4,3,2,0
220,3,3,2,0
220,3,3,2,0
220,5,3,2,0
220,2,3,2,0
220,7,3,2,0
220,2,3,2,0
220,11,3,2,0
220,16,3,2,1
220,9,4,2,1
220,2,3,2,0
220,10,4,2,0
220,20,4,2,0
220,19,3,2,1
220,7,4,2,0
220,25,4,2,0
220,4,3,2,0
220,9,3,2,1
220,14,4,2,0
220,4,3,2,0
220,2,3,2,0
220,2,3,2,0
220,4,3,2,0
220,4,3,2,0
220,11,47,26,0
220,4,3,2,0
220,2,3,2,0
220,4,3,2,0
220,25,3,2,2
220,3,3,2,0
220,17,4,2,0
220,5,14,6,4
220,20,4,2,1
220,2,3,2,0
220,15,16,12,2
220,13,69,44,4
220,14,3,2,2
220,9,69,44,7
220,20,3,2,2
220,22,4,2,0
220,9,47,26,3
220,12,47,26,3
220,18,4,2,1
220,18,4,2,0
220,22,3,0,0
220,7,4,2,0
220,3,4,2,0
220,5,3,2,0
220,17,4,2,0
220,3,3,2,0
220,15,16,12,2
220,17,4,2,0
220,4,4,2,0
220,22,3,0,0
220,17,9,5,3
220,10,3,2,2
220,7,3,2,0
220,2,3,2,0
220,18,31,24,4
220,2,3,2,0
220,2,3,2,0
220,6,3,2,0
220,31,3,2,2
220,19,3,2,2
220,16,4,2,2
220,5,4,2,0
220,4,3,2,0
220,16,3,2,0
220,3,3,2,0
220,2,3,2,0
220,4,3,2,0
220,3,3,2,0
220,7,3,2,0
220,2,3,2,0
220,12,3,2,1
220,9,4,2,0
220,9,3,2,0
220,16,4,2,1
220,10,4,2,1
220,2,16,12,1
220,5,4,2,1
220,8,3,2,0
220,24,69,44,10
220,13,4,2,2
220,2,3,2,0
220,10,4,2,1
220,30,3,2,1
220,10,4,2,1
220,17,3,2,0
220,4,4,2,0
220,9,3,0,0
220,19,3,2,2
220,5,4,2,0
220,11,4,2,0
220,16,16,12,4
220,5,4,2,0
220,4,4,2,0
220,3,3,2,0
220,7,3,2,2
220,16,69,44,5
220,3,3,2,0
220,3,3,2,0
220,4,3,2,0
220,2,3,2,0
220,7,3,2,0
220,3,3,2,0
220,2,3,2,0
220,4,3,2,0
220,25,3,2,1
220,7,3,2,2
220,17,69,44,7
220,27,13,8,2
220,19,3,2,0
220,5,3,2,1
220,3,3,2,0
220,2,3,2,0
220,3,3,2,0
220,2,3,2,0
220,4,3,2,1
220,2,3,2,0
220,3,3,2,0
220,3,4,2,0
220,3,3,2,0
220,2,3,2,0
220,6,3,0,0
220,2,3,2,0
220,2,3,2,0
220,3,3,2,0
220,2,3,2,0
220,7,4,2,0
220,3,3,2,1
220,6,3,2,0
220,3,3,2,0
220,7,7,6,1
220,2,3,2,0
220,2,3,2,0
220,2,3,2,0
220,2,3,2,0
220,2,3,2,0
220,4,3,2,1
220,4,3,2,0
220,4,3,2,0
220,3,3,2,0
220,3,3,2,0
220,3,4,2,0
220,10,4,2,1
220,3,3,2,0
220,5,3,2,0
220,6,4,2,0
220,2,4,2,0
220,2,3,2,0
220,2,3,2,0
220,16,4,2,0
220,2,3,2,0
220,5,3,2,1
220,8,69,44,6
220,5,4,2,0
220,15,4,2,0
220,3,3,2,0
220,3,3,2,1
220,2,3,2,0
220,8,4,2,0
220,14,17,10,2
220,3,4,2,0
220,17,16,13,6
220,2,3,2,0
220,6,4,2,0
220,20,47,26,2
220,9,3,2,1
220,4,3,2,0
220,11,4,2,0
220,5,3,2,0
220,4,4,2,0
220,6,4,2,0
220,7,4,2,1
220,4,3,2,2
220,4,3,2,1
220,7,3,2,0
220,6,3,2,1
220,2,3,2,0
220,37,47,26,4
220,14,16,12,3
220,5,4,2,0
220,2,3,2,0
220,5,3,2,0
220,3,3,2,0
220,14,3,2,0
220,4,3,2,0
220,8,4,2,1
220,4,4,2,0
220,10,3,2,0
220,6,4,2,0
220,24,69,44,13
220,11,3,2,0
220,11,3,2,2
220,7,3,2,1
220,3,3,2,0
220,8,3,2,0
220,4,4,2,0
220,6,3,2,0
220,14,4,2,1
220,5,3,2,0
220,3,3,2,0
220,19,3,2,0
220,19,4,2,1
220,7,3,2,0
220,11,3,2,0
220,2,4,2,0
220,4,3,2,0
220,8,3,2,0
220,10,3,0,0
220,7,3,2,1
220,3,3,2,0
220,2,3,2,0
220,5,9,7,1
220,3,3,2,1
220,4,69,44,2
220,5,3,2,0
220,3,3,2,1
220,9,6,4,1
220,4,3,2,0
220,10,9,7,0
220,8,3,2,1
220,9,3,2,0
220,4,3,0,0
220,4,3,2,1
220,15,4,2,1
220,2,16,12,0
220,28,4,2,0
220,6,4,2,2
220,8,4,2,0
220,3,3,2,1
220,7,4,2,0
220,36,9,5,1
220,2,3,2,0
220,4,3,2,0
220,3,9,7,0
220,15,3,2,1
220,2,3,2,0
220,3,4,2,1
220,3,4,2,0
220,2,3,2,0
220,5,69,44,3
220,3,3,2,0
220,9,4,2,1
220,2,16,12,0
220,3,4,2,0
220,5,3,2,1
220,3,4,2,0
220,6,9,5,0
220,2,3,2,0
220,22,3,2,1
220,19,9,7,0
220,4,3,2,0
220,14,4,2,0
220,5,4,2,0
220,9,3,2,1
220,15,4,2,0
220,2,3,2,0
220,5,3,2,0
220,8,4,2,0
220,11,47,26,0
220,13,69,44,6
220,8,4,2,0
220,13,3,2,1
220,3,3,2,0
220,5,3,2,0
220,2,3,2,0
220,22,7,6,1
220,8,3,2,1
220,2,3,2,0
220,33,16,12,3
220,4,3,2,0
220,3,3,2,0
220,16,4,2,1
220,9,3,2,1
220,77,16,12,12
220,10,3,2,1
220,15,3,0,0
220,6,3,2,0
220,16,2,1,1
220,13,3,2,0
220,2,4,2,0
220,11,4,2,0
220,4,3,2,0
220,3,3,2,0
220,5,3,2,0
220,4,3,2,0
220,3,3,2,0
220,13,9,7,1
220,3,3,2,0
220,7,4,2,0
220,5,3,2,0
220,15,4,2,0
220,17,4,2,0
220,16,3,2,0
220,6,3,0,0
220,10,4,2,0
220,11,3,2,1
220,11,69,44,3
220,15,16,12,4
220,6,3,2,0
220,2,4,2,1
220,4,3,2,0
220,2,3,2,0
220,10,3,2,1
220,2,3,2,0
220,4,3,2,0
220,13,4,2,0
220,4,3,2,0
220,3,3,2,1
220,3,3,2,0
220,4,3,2,0
220,8,3,2,1
220,6,3,2,0
220,4,3,2,1
220,6,3,2,1
220,4,3,2,2
220,5,3,2,0
220,9,3,2,1
220,11,4,2,1
220,6,4,2,0
220,3,3,2,1
220,3,3,2,0
220,3,3,2,0
220,3,3,2,0
220,17,4,2,0
220,7,4,2,1
220,3,3,2,0
220,4,4,2,0
220,27,3,2,0
220,4,3,2,0
220,8,4,0,0
220,4,4,2,0
220,3,3,2,0
220,4,3,2,0
220,18,4,2,0
220,13,16,12,2
220,4,3,2,0
220,7,4,2,0
220,4,4,2,0
220,5,4,2,0
220,10,4,2,0
220,7,3,2,0
220,4,3,2,0
220,8,3,2,1
220,10,3,2,0
220,3,3,2,0
220,9,3,2,0
220,11,3,2,0
220,3,3,2,0
220,4,3,2,0
220,4,3,2,0
220,8,4,2,0
220,7,4,2,0
220,5,3,2,0
220,9,16,12,2
220,3,4,2,0
220,8,3,2,0
220,4,3,2,0
220,18,4,2,1
220,3,4,2,0
220,4,4,2,0
220,16,3,2,0
220,4,4,2,0
220,4,3,2,0
220,4,16,13,0
220,22,3,2,0
220,12,3,2,2
220,2,3,2,0
220,9,4,2,0
220,4,4,2,0
220,2,3,2,0
220,9,4,2,0
220,5,4,2,0
220,5,4,2,0
220,5,4,2,0
220,3,3,2,0
220,5,4,2,0
220,2,4,2,0
220,11,9,7,1
220,5,3,2,0
220,3,3,2,0
220,15,3,2,0
220,3,3,2,0
220,4,3,2,0
220,2,3,2,0
220,9,4,2,0
220,3,3,2,0
220,7,3,2,0
220,2,4,2,0
220,14,3,2,0
220,2,3,2,0
220,2,3,2,0
220,8,4,2,0
220,4,3,2,0
220,3,3,2,0
220,2,3,2,0
220,5,3,2,0
220,2,3,2,0
220,2,69,44,1
220,3,3,2,0
220,2,3,2,0
220,10,16,12,3
220,2,4,2,0
220,4,3,2,0
220,8,9,7,1
220,8,4,2,1
220,8,4,2,0
220,2,3,2,0
220,4,4,2,0
220,4,4,2,0
220,6,4,2,1
220,13,4,2,0
220,5,9,7,0
220,8,4,2,0
220,4,4,2,0
220,4,4,2,0
220,8,4,2,0
220,2,3,2,0
220,2,3,2,0
220,11,4,2,0
220,2,3,2,0
220,21,4,0,0
220,5,4,2,0
220,20,4,2,2
220,12,3,0,0
220,3,3,2,0
220,5,3,2,0
220,17,3,2,2
220,2,3,2,0
220,5,3,2,2
220,3,4,2,0
220,3,4,2,0
220,5,3,2,0
220,5,4,2,0
220,4,3,2,0
220,2,3,2,0
220,2,4,2,0
220,2,3,2,0
220,12,4,2,0
220,9,4,2,1
220,3,3,2,0
220,3,3,2,0
220,3,3,2,0
220,4,3,2,2
220,3,3,2,0
220,2,3,2,0
220,4,3,2,0
220,11,4,2,0
220,13,4,2,0
220,11,3,2,0
220,2,3,2,0
220,10,4,2,1
220,19,3,2,2
220,4,4,2,0
220,5,3,2,0
220,3,3,2,0
220,2,3,2,0
220,3,3,2,0
220,2,3,2,0
220,2,3,2,0
220,20,4,2,0
220,6,11,4,1
220,3,4,2,0
220,3,4,2,0
220,17,3,0,0
220,2,3,2,0
220,11,4,2,0
220,2,4,2,0
220,3,3,2,0
220,23,4,2,0
220,9,4,2,0
220,8,4,2,0
220,2,4,2,0
220,2,3,2,0
220,2,3,2,0
220,2,4,2,0
220,2,3,2,0
220,22,16,12,4
220,4,4,2,0
220,3,4,2,0
220,6,3,2,1
220,30,12,9,5
220,9,4,2,0
220,3,16,12,2
220,6,4,2,0
220,10,3,2,1
220,5,3,2,0
220,2,3,2,0
220,2,4,2,0
220,2,4,2,0
220,5,16,13,1
220,11,3,2,1
220,4,3,2,0
220,4,3,2,0
220,2,3,2,0
220,2,3,2,0
220,25,4,2,1
220,9,3,2,0
220,4,3,2,1
220,3,4,2,0
220,7,3,0,0
220,2,3,2,0
220,3,4,2,0
220,7,3,2,0
220,4,4,2,0
220,2,3,2,0
220,5,3,2,0
220,2,3,2,0
220,2,3,2,0
220,2,3,2,0
220,4,3,2,0
220,2,3,2,0
220,2,3,2,0
220,6,3,2,0
220,4,3,2,0
220,7,3,2,1
220,10,3,2,0
220,4,3,2,0
220,2,3,2,0
220,3,3,2,0
182,19,3,1,0
182,33,3,1,0
182,21,3,2,0
182,32,3,1,0
182,8,3,1,0
182,27,22,12,7
182,38,3,1,0
182,24,3,1,0
182,16,21,14,4
182,47,2,1,1
182,19,11,7,1
182,8,3,1,0
182,14,40,27,2
333,46,24,16,8
333,40,30,17,7
333,3,19,14,1
333,10,3,1,0
333,78,3,0,0
333,9,17,8,0
333,35,16,10,1
333,20,2,1,0
333,10,17,8,2
333,4,19,11,1
333,26,3,1,0
333,4,3,1,0
333,10,3,0,0
333,21,3,1,0
333,33,3,1,0
333,14,14,12,2
333,55,5,4,3
333,6,3,1,0
333,15,14,12,3
333,19,9,5,2
333,6,3,1,0
333,35,14,12,1
333,5,3,1,0
333,7,4,2,0
333,5,25,16,1
333,7,3,1,0
333,6,8,6,0
333,20,3,1,0
333,18,3,1,0
333,33,3,1,0
333,36,19,11,3
333,29,3,1,0
333,23,14,12,2
333,10,3,1,0
333,13,14,12,1
333,3,3,1,0
333,6,14,12,2
242,32,62,32,10
242,32,29,19,5
242,30,16,13,5
242,28,4,3,1
242,27,15,12,2
242,35,19,10,3
242,33,16,13,3
242,22,62,32,8
242,4,62,32,0
242,22,16,13,4
242,24,4,3,0
242,18,18,9,1
242,29,4,3,1
242,23,16,13,2
242,6,16,13,2
242,26,30,20,5
242,9,16,13,5
242,9,62,32,5
242,23,62,32,6
242,30,3,1,1
242,8,4,3,0
242,39,62,32,11
242,6,16,13,1
242,8,4,3,0
242,24,22,15,4
242,16,62,32,7
242,24,3,2,0
242,2,22,15,1
242,18,16,13,5
242,24,62,32,11
242,7,62,32,3
242,14,62,32,6
242,18,4,3,1
242,15,16,13,6
242,30,62,32,7
242,5,22,15,0
242,5,16,13,1
242,17,62,32,4
242,3,16,13,0
242,6,16,13,0
242,18,4,3,0
242,4,16,13,0
242,2,16,13,0
242,2,16,13,0
242,11,16,13,1
242,11,62,32,6
242,12,4,3,2
242,23,16,13,2
242,19,22,15,2
242,19,18,9,2
242,10,4,3,1
242,13,16,13,6
242,20,62,32,6
242,7,22,15,2
242,20,62,32,6
242,10,62,32,4
242,19,62,32,8
242,3,62,32,2
242,3,62,32,0
242,16,29,19,3
242,25,18,9,5
242,9,16,13,2
242,22,16,13,3
242,3,62,32,0
242,23,3,1,0
242,14,62,32,2
242,16,4,3,1
242,27,62,32,15
242,11,62,32,4
242,15,29,19,3
242,21,29,19,5
242,13,18,9,1
242,10,62,32,3
242,20,18,9,2
242,14,4,3,0
242,25,18,9,2
242,25,29,19,4
242,6,62,32,2
242,13,31,26,1
242,5,22,15,2
242,9,62,32,5
242,18,18,9,3
242,24,18,9,2
242,6,16,13,0
242,28,18,9,4
242,5,19,10,2
242,25,62,32,6
242,22,62,32,5
242,6,16,13,1
242,56,16,13,6
242,4,29,14,1
242,18,5,3,1
242,9,16,13,0
242,15,16,13,2
242,8,62,32,2
242,14,62,32,8
242,19,29,19,6
242,13,62,32,5
242,4,62,32,1
242,9,62,32,4
242,9,16,13,5
242,5,62,32,1
242,10,62,32,0
242,6,62,32,4
242,2,16,13,1
242,8,62,32,4
242,14,15,12,3
242,2,62,32,1
242,3,62,32,0
242,7,16,13,1
242,15,6,4,1
242,9,16,13,1
242,3,62,32,1
242,15,16,13,0
242,32,4,3,0
242,19,16,13,4
242,8,62,32,5
242,20,62,32,7
242,6,16,13,0
242,24,19,10,3
242,13,62,32,2
242,8,62,32,2
242,4,62,32,1
242,15,16,13,5
242,7,62,32,3
242,4,16,13,0
242,16,6,4,0
242,5,16,13,0
242,4,62,32,1
242,7,16,13,2
242,6,62,32,3
242,4,62,32,0
242,17,4,3,0
242,5,16,13,2
242,9,62,32,6
242,3,62,32,2
242,10,4,3,0
242,5,16,13,2
242,11,4,3,0
242,3,16,13,0
242,24,62,32,9
242,20,30,20,7
242,19,62,32,7
242,17,4,3,0
242,4,62,32,3
242,8,62,32,4
242,19,62,32,7
242,42,4,3,1
242,10,4,3,1
242,15,16,13,2
242,8,16,13,1
242,3,62,32,1
242,12,62,32,3
242,7,16,13,0
242,4,7,6,1
242,3,62,32,2
242,6,62,32,2
242,3,16,13,0
242,14,62,32,7
242,4,62,32,3
242,4,16,13,0
242,11,62,32,1
242,11,16,13,1
242,3,62,32,1
242,4,62,32,2
242,10,22,15,0
242,12,29,19,1
242,6,16,13,1
242,9,16,13,0
242,4,16,13,2
242,10,4,3,0
242,14,4,3,1
242,17,4,3,0
242,7,62,32,3
242,9,4,3,1
242,18,4,3,0
242,13,62,32,5
242,2,16,13,1
242,15,62,32,6
242,9,62,32,5
242,5,16,13,4
242,4,18,9,1
242,3,62,32,1
242,6,16,13,1
242,19,62,32,3
242,11,22,15,4
242,7,15,12,0
242,17,10,9,1
242,3,16,13,1
242,12,62,32,3
242,18,62,32,7
242,7,62,32,2
242,6,62,32,1
242,12,18,9,2
242,3,62,32,2
242,15,62,32,2
242,30,22,15,3
242,18,22,15,1
242,19,62,32,7
242,5,62,32,0
242,22,30,20,0
242,3,16,13,0
242,19,62,32,8
242,3,16,13,0
242,9,29,19,4
242,2,16,13,0
242,6,62,32,1
242,6,6,4,1
242,3,29,14,2
242,3,16,13,2
242,4,16,13,2
242,2,16,13,0
242,4,62,32,1
242,5,16,13,0
242,6,15,12,0
242,5,7,5,0
242,13,62,32,3
242,2,22,15,0
242,9,62,32,2
242,10,62,32,3
242,9,6,4,0
242,9,62,32,1
242,17,62,32,5
242,9,62,32,2
242,4,16,13,2
242,15,62,32,10
242,2,16,13,1
242,15,62,32,4
242,45,19,10,6
242,4,16,13,0
242,2,16,13,1
242,5,62,32,3
242,4,62,32,2
242,14,3,2,1
242,2,16,13,1
242,16,62,32,8
242,10,16,13,1
242,16,62,32,5
242,14,16,13,1
242,2,16,13,0
242,4,9,6,0
242,13,16,13,3
242,6,16,13,1
242,17,4,3,0
242,17,62,32,6
242,22,62,32,8
242,3,62,32,2
242,7,62,32,3
242,11,16,13,1
242,11,62,32,7
242,5,16,13,1
242,5,62,32,1
